loss,val_loss,recon_loss,recon_loss_source,recon_loss_target
96.62431697389029,42.65116827941138,96.62431697389029,96.80375610032061,43.6810855202778
21.702611360141773,19.888760870153252,21.702611360141773,21.73283682865752,11.119501725682673
15.742667951728691,25.77201994194472,15.742667951728691,15.749415223410862,10.329732020439994
14.069788755933864,16.120389808307994,14.069788755933864,14.072232166523765,9.966044831045531
13.343981551948474,15.25333283952445,13.343981551948474,13.346739505657226,9.209134132150018
12.788840712570563,12.726449300434965,12.788840712570563,12.790316440408482,9.034550441666457
12.4395062314493,12.639316562778694,12.4395062314493,12.440315793419675,8.761436593625824
12.037564428182884,12.738304776593674,12.037564428182884,12.037240343054373,8.769072675288026
11.882941092426636,15.386551856994629,11.882941092426636,11.882327023597012,8.778093403843872
11.843857330711986,11.896803111084237,11.843857330711986,11.843307262513695,8.531784142539406
11.482875418893434,11.508779923777935,11.482875418893434,11.481093533073105,8.568295679825328
11.444657106307373,11.81367428440693,11.444657106307373,11.442839013339734,8.57299259210368
11.354360645397763,11.682201566774983,11.354360645397763,11.35237864464919,8.515706935677175
11.18838832853469,12.507656999855987,11.18838832853469,11.18595718887617,8.312631735645896
11.163473177987532,11.336576004658848,11.163473177987532,11.161146073093406,8.494782621828685
11.030537079952852,11.470513982221116,11.030537079952852,11.027652442043847,8.426674545277553
10.987232883679829,13.444529939288936,10.987232883679829,10.984422384403402,8.445515737520402
10.90542663674282,11.145477507725236,10.90542663674282,10.902324166980362,8.306826195626888
10.810469770453462,11.41818006373634,10.810469770453462,10.807291801108558,8.417735125686077
10.790490143868542,10.625955045715836,10.790490143868542,10.787298110351001,8.297685890882398
10.712374655156985,11.258034978031127,10.712374655156985,10.708950677337155,8.295905151841172
10.66655270734033,11.051033280112527,10.66655270734033,10.663186491111759,8.035906746921812
10.616635659626427,10.987131934520626,10.616635659626427,10.613090264539371,8.192939363752593
10.583905747558903,10.872000911019065,10.583905747558903,10.58029204911479,8.174208178917384
10.60928046028569,10.837646547427846,10.60928046028569,10.605987964881162,8.158587416250805
10.523427686327018,10.74643012905909,10.523427686327018,10.519804532770403,8.149063830764076
10.49132221106061,10.672396234244355,10.49132221106061,10.487711990258138,8.171391164329378
10.453529287690234,10.737565170634877,10.453529287690234,10.449780059091188,8.203858745959405
10.415817594725691,10.337200377598283,10.415817594725691,10.411927155180017,8.005314526775166
10.41056629747934,11.442160507864203,10.41056629747934,10.406712304267584,8.085456915950644
10.42633157099001,10.380584803494541,10.42633157099001,10.422541535399885,8.185685122665918
10.342174616048702,10.749794818153067,10.342174616048702,10.338141403602007,7.931882673510198
10.364264748911676,10.405402999278927,10.364264748911676,10.360389396994004,8.142550926629816
10.295450555526656,10.529477348012373,10.295450555526656,10.291346743970328,7.983843404688267
10.30905443350401,10.342401086791488,10.30905443350401,10.305021216229695,8.15579485772559
10.264795447734441,10.737472506594067,10.264795447734441,10.260560918721087,8.0706976411313
10.276913793856133,10.33096555047784,10.276913793856133,10.272774547571638,7.981989973325418
10.243686974021184,10.818735997538921,10.243686974021184,10.239481187777425,8.168917179985415
10.215642595093644,10.595944176035479,10.215642595093644,10.211368105239272,7.950226695758102
10.201199686477878,10.180639921141065,10.201199686477878,10.19689303151046,7.916206123748793
10.208839328729004,10.406901107346716,10.208839328729004,10.204584516691163,8.121761113994966
10.212118738212181,10.308105929823947,10.212118738212181,10.20784739552694,8.10276873825993
10.152427022488942,10.335849639797999,10.152427022488942,10.147959556878025,8.067456396395196
10.149735911123994,11.289261502667893,10.149735911123994,10.145243347157436,7.979359255482182
10.153564970996925,10.25654804213973,10.153564970996925,10.14916027365771,8.133245949146115
10.12025652664683,10.42091877598408,10.12025652664683,10.115745328946208,8.050498392304352
10.11802322196346,10.256890888056478,10.11802322196346,10.113457568713283,7.976128540003953
10.117347725623771,10.14336471321169,10.117347725623771,10.112938071196934,7.9461411819774
10.106912144635935,10.30547633841018,10.106912144635935,10.102406836631273,7.988953546505615
10.098954140179947,10.082985870109116,10.098954140179947,10.09442676556478,7.855987096567939
10.079925007826713,10.327548732442304,10.079925007826713,10.07532705824001,8.00817790231121
10.065785742881273,10.069117506673514,10.065785742881273,10.061136602093644,8.0040119911085
10.058871646658154,10.092798946317563,10.058871646658154,10.054242858676059,7.866420050014069
10.06553055534591,10.373416297691913,10.06553055534591,10.060942250904377,7.935534999933432
10.042471053136202,10.0823045446853,10.042471053136202,10.037746292953386,7.848711737498017
10.03363686731429,10.287977092522235,10.03363686731429,10.028890229237009,7.926582797682895
10.035256593390868,10.045193873161127,10.035256593390868,10.030546792684696,7.904201194650832
10.034558108365323,10.175332621109387,10.034558108365323,10.029849272744205,7.874013289185203
10.022878712242889,10.202344646138593,10.022878712242889,10.018200572821822,7.926315956493155
9.998385748882969,10.094891232892502,9.998385748882969,9.993610721330077,7.897441826928776
9.999633294889799,10.034213814853636,9.999633294889799,9.994842238323074,8.009508017730012
10.012069521332139,10.232329104557511,10.012069521332139,10.007345697268658,7.77897059352399
9.989682876070798,10.054583825355719,9.989682876070798,9.984874413302018,7.905863534784295
9.99265093085846,10.231588312417022,9.99265093085846,9.987940144001259,7.980217810331047
9.995732346493913,10.203129583153842,9.995732346493913,9.991072798236086,7.951415476467661
9.968358220233382,10.1714150728273,9.968358220233382,9.963530470246386,7.782783751656699
9.971337000675263,10.059540145653338,9.971337000675263,9.966567923383016,7.780064923171892
9.948225180673752,10.025384914776511,9.948225180673752,9.94335129751459,7.962478029634675
9.973129160547936,10.047312693162398,9.973129160547936,9.968386415287585,7.907625538272568
9.950893846679492,10.15773573000569,9.950893846679492,9.946093050609576,7.834083565906396
9.936891551397387,10.050876995748725,9.936891551397387,9.932020177283816,7.895405281758561
9.95831321386275,10.447225472158637,9.95831321386275,9.953534868857414,7.894226987736048
9.941871041808323,10.152161373579798,9.941871041808323,9.937076012988383,7.904626793429098
9.92840539701403,10.212706896884383,9.92840539701403,9.923531317677961,7.979838485164792
9.92969530713871,10.072294219466281,9.92969530713871,9.924805981740938,7.871031287843271
9.910047115513766,10.097025339268455,9.910047115513766,9.905181428336132,7.845275571694091
9.938690743795256,10.62668612771783,9.938690743795256,9.933913877358153,7.841750325335921
9.899779876694941,9.990187380924699,9.899779876694941,9.894820064978285,7.894394299427705
