loss,val_loss,recon_loss,recon_loss_source,recon_loss_target
110.48621112368812,21.087081428401728,110.48621112368812,110.54037667637424,97.19993473339125
28.914632446580477,14.97547329358818,28.914632446580477,28.91298351077182,27.935856516768293
18.931428333937273,14.550439487804066,18.931428333937273,18.925557120297288,17.962992005231904
16.330926791567215,14.607428274864008,16.330926791567215,16.33066151123468,15.033099463882394
15.254902804989557,14.605281609149019,15.254902804989557,15.258188762480467,13.837461054955986
14.505267558424801,13.293700620162586,14.505267558424801,14.502683783916082,13.657104648070241
14.42209814047956,12.977375629519628,14.42209814047956,14.419849593245484,13.500859189241973
13.777469398017528,16.493678431865597,13.777469398017528,13.775089819970024,12.89776518056319
13.48326912488029,12.672710221661024,13.48326912488029,13.480014309485936,12.786532133776529
13.304337831998387,12.701904162887699,13.304337831998387,13.300343753114253,12.688262732990097
13.094392896740874,15.141131574457342,13.094392896740874,13.08907605270828,12.51705581093789
13.084295027057422,18.591373199273733,13.084295027057422,13.079592250976702,12.469114382339413
12.82733233469837,12.040211417458274,12.82733233469837,12.815958853860742,13.193877537185784
12.88313086483811,12.133109006014736,12.88313086483811,12.88036889498869,12.081438659826183
12.63494230227376,11.960415067751546,12.63494230227376,12.632438970829998,11.905383672806945
12.572271527862197,11.981552864894393,12.572271527862197,12.570275523944543,11.793560211196562
12.32614115071198,11.885868647866998,12.32614115071198,12.323153679676995,11.716206580715909
12.365995351806303,11.770835837056815,12.365995351806303,12.363354155395198,11.604749260604848
12.358800203856157,11.709085078278848,12.358800203856157,12.35573219759257,11.825709702010753
12.276380698690753,11.988085762528348,12.276380698690753,12.273250194502163,11.558097689877552
12.215474886659429,13.155386924743652,12.215474886659429,12.210980950771145,11.728496094316148
12.138679046209539,12.160310587607139,12.138679046209539,12.135282250521538,11.574799265638783
12.154020185246756,11.75786138171992,12.154020185246756,12.150611036118965,11.557643517625534
11.977541573301089,12.593782156952157,11.977541573301089,11.973499710637745,11.371028949807878
12.008245121428784,11.982507287963363,12.008245121428784,12.004746029358332,11.46019274725982
11.988393304757242,11.626487787104836,11.988393304757242,11.984050713866964,11.519383667816065
11.917482854910727,13.019886773479872,11.917482854910727,11.913863357617677,11.318150229323475
11.80865776291982,11.252049272710627,11.80865776291982,11.804011984349833,11.429451728931397
11.740860806924651,11.784938962006372,11.740860806924651,11.736008555451352,11.253358401190122
11.734196842402508,11.292301509005965,11.734196842402508,11.729712092157778,11.253271052612996
11.865154090807616,11.165353057798276,11.865154090807616,11.86156751393065,11.296651050030116
11.746353371045691,11.213763268525936,11.746353371045691,11.736327150259706,11.499400056428861
11.718509833383713,11.503998047064158,11.718509833383713,11.71405314038659,11.202083177559397
11.587242807598088,11.362873463591269,11.587242807598088,11.582121761285157,11.070679300963137
11.626280470811658,11.117167102403878,11.626280470811658,11.62136208270477,11.135594108112386
11.49611076297049,11.343712010659463,11.49611076297049,11.490550199193555,11.055574179813437
11.495743314406864,13.222836289524047,11.495743314406864,11.490079691044702,11.260122439798758
11.676789843317446,11.108285628074457,11.676789843317446,11.672293212300778,11.237128845925602
11.431999036698532,11.388700808375335,11.431999036698532,11.426174331907298,11.081583143158328
11.599153617862397,12.409749834990699,11.599153617862397,11.593451966462572,11.165035007882382
11.425208549920832,11.539329300242022,11.425208549920832,11.419312377048428,11.049518949594358
11.40998021260528,10.97380980972416,11.40998021260528,11.40393996118018,11.160588810137215
11.382512363814781,11.13652841709862,11.382512363814781,11.37669012462056,11.143539426832007
11.468801068754939,11.225431300391836,11.468801068754939,11.463416067949375,11.002586138602286
11.345714533981836,11.163253705363628,11.345714533981836,11.339700755906225,11.083986397566907
11.391078213420926,11.251056521392066,11.391078213420926,11.385258970861878,11.024377936270179
11.36545067298703,10.984018901162896,11.36545067298703,11.359250939391584,11.041422308190759
11.344402310599175,11.112012201104282,11.344402310599175,11.338101906212474,11.127103512030947
11.404961576343295,10.933543890960946,11.404961576343295,11.399133231087978,11.11450469528153
11.277406918525257,12.120200937444514,11.277406918525257,11.270954066248901,11.010590346052632
11.363792731912246,10.93850583478439,11.363792731912246,11.357547942142688,11.117040053853449
11.301149055368604,11.275310650344723,11.301149055368604,11.294892435297678,11.093805053090918
11.224457688557624,11.14529346434538,11.224457688557624,11.21791895775547,10.854422175247878
11.295714072022523,13.956462221697342,11.295714072022523,11.288628220064433,11.006869349551542
11.23876498275455,11.007003658073993,11.23876498275455,11.232246480995315,10.99820252349176
11.327819275186734,10.97282248883208,11.327819275186734,11.321277891827025,11.032812879607253
11.19887822770436,11.092196038931855,11.19887822770436,11.192137000640855,11.057207040368715
11.185528389605519,11.150972957453451,11.185528389605519,11.178766098320896,10.930863159417667
11.198761200060012,11.004510548489153,11.198761200060012,11.192118998886087,10.84364647014016
11.163078908485803,11.064190297087363,11.163078908485803,11.156106772424986,10.90109690502663
11.141964652600839,11.005100715258889,11.141964652600839,11.135125104041348,10.891558155438014
11.216918477033396,11.08926763613362,11.216918477033396,11.210310723119983,10.966315616565096
11.118691936375301,11.068165321980626,11.118691936375301,11.111601751409145,10.943960341642487
11.227662271252987,11.038883106767639,11.227662271252987,11.221202306576275,10.944457143339429
11.096184188958636,11.15926340591809,11.096184188958636,11.089040133023778,10.861162063284674
11.096772679303903,11.228856165547016,11.096772679303903,11.089562681156865,10.887103465875612
11.08138820974716,11.751493627374822,11.08138820974716,11.074184073646991,10.864071413511184
11.080915328164942,11.26663126039111,11.080915328164942,11.07372286568794,10.828257927409636
11.098324093245933,10.916156248612838,11.098324093245933,11.091018314247465,10.951586024879422
11.128921847161312,10.792130580618363,11.128921847161312,11.121965833594599,11.025370041003603
11.047488126566044,11.200594515839883,11.047488126566044,11.040116125792334,10.910681940035726
11.045765004287489,11.09444437736322,11.045765004287489,11.03840992827049,10.812194620183247
11.034607282937863,11.353059272135585,11.034607282937863,11.027069474934324,10.971192283107563
11.144660222491963,11.296713710816439,11.144660222491963,11.13788720643087,10.88322155899679
