loss,val_loss,recon_loss,recon_loss_source,recon_loss_target
96.26132283340222,16.59228977487107,96.26132283340222,96.13239563592172,98.41576884498367
22.683277590506318,15.886066271253855,22.683277590506318,22.66415619751412,23.724404160349916
16.569594686502036,14.04543668573553,16.569594686502036,16.56137013248842,16.129840332080406
14.521474063204446,13.592001520897732,14.521474063204446,14.513730754404643,14.350710454318472
13.628307001962675,13.535303431108963,13.628307001962675,13.623979292429377,13.186884153289725
13.11918774739532,14.075757594147989,13.11918774739532,13.115837057669262,12.596274450743632
12.73061236905108,13.242798308695644,12.73061236905108,12.726927489988606,12.187470410970626
12.40828450681754,12.128616884720227,12.40828450681754,12.404710518178224,11.948819938805375
12.011493787313462,12.2211625201643,12.011493787313462,12.005960759401212,11.695710675594613
11.928642043856723,12.356789809613188,11.928642043856723,11.922102935183613,11.755736825025087
11.683814100993157,11.702749094687217,11.683814100993157,11.67734799821751,11.610534464989287
11.547739492821025,11.616096685740573,11.547739492821025,11.54015213237399,11.408680987369065
11.38932293831781,13.10958569897108,11.38932293831781,11.381884012691886,11.434663099843238
11.335892575049368,11.948601029135965,11.335892575049368,11.326716427862287,11.467673326602906
11.198989732990713,12.065962026927096,11.198989732990713,11.191052069051771,11.208956067155047
11.12509091724408,11.396682849600296,11.12509091724408,11.117403714161998,11.163203197747839
10.994142297111894,11.219509558244185,10.994142297111894,10.986252988805653,11.050031014866835
10.952485460649148,11.477993113935486,10.952485460649148,10.943606829566447,11.018883951128325
10.927885924074653,11.34637057091579,10.927885924074653,10.918323870578561,11.16148902324285
10.8397976242887,11.597186183141282,10.8397976242887,10.831859877402476,10.863980777571951
10.750627182838942,11.238350411091954,10.750627182838942,10.742202619665841,10.889934578909612
10.706310726890791,11.005559661171652,10.706310726890791,10.697848934870517,10.781868310771229
10.66265670637683,11.078422049845546,10.66265670637683,10.654299516146818,10.79402852349165
10.57714825273383,10.834203144735541,10.57714825273383,10.568569516455364,10.643797956794515
10.582168972333125,11.040967846704909,10.582168972333125,10.570815695961445,10.937418668817607
10.486637966456197,10.966496538524785,10.486637966456197,10.477060976304934,10.786207236236436
10.508494269611974,10.844982864442935,10.508494269611974,10.499303156804007,10.691315462841068
10.44724922469833,10.91594332702889,10.44724922469833,10.438135131295244,10.660226737169204
10.424702686480098,10.803935791835311,10.424702686480098,10.415311267394598,10.597846693395745
10.3843698431367,10.934706908612212,10.3843698431367,10.375300809418722,10.514303316677214
10.34430509901683,11.031072774209267,10.34430509901683,10.334940737422798,10.494312667868623
10.335127314388943,10.888579707500362,10.335127314388943,10.325800073240082,10.517122992956851
10.32666462004267,11.308815562035427,10.32666462004267,10.316470818096079,10.507142801384633
10.261133838676386,10.993720338364279,10.261133838676386,10.251326884863511,10.415817255146537
10.253959409114243,10.688788989358697,10.253959409114243,10.244083908368957,10.44441482276616
10.257213140488549,11.150287312909592,10.257213140488549,10.247726431652197,10.494180418739546
10.224005940099822,10.766055753408384,10.224005940099822,10.214007233673671,10.60202358244094
10.181853201331162,10.58114897515163,10.181853201331162,10.171765417861764,10.484043283063148
10.200186579774943,10.72752729526236,10.200186579774943,10.189709053355541,10.469947355659228
10.179690492685303,10.85165819845909,10.179690492685303,10.169894480014033,10.372802559757803
10.163513913880939,10.596592635162606,10.163513913880939,10.153060907819443,10.487375330826241
10.128879923234598,10.600996655866135,10.128879923234598,10.11863270016568,10.422622257369595
10.11928763611219,10.84514760576989,10.11928763611219,10.108769887282559,10.488009840784894
10.127654148036854,10.560004849079228,10.127654148036854,10.117126832181718,10.413476294654885
10.096258737061136,10.731774771509091,10.096258737061136,10.085958769175516,10.386914985524418
10.081577382217176,10.607113333773022,10.081577382217176,10.07152206317324,10.280495342177506
10.090661335913092,10.706538933367769,10.090661335913092,10.080526256692941,10.418742138287245
10.056860465582098,10.494724218510399,10.056860465582098,10.046329827008027,10.451851600499072
10.06172979541819,10.663864009636493,10.06172979541819,10.051386386416663,10.391445315945713
10.042610321185363,10.444821003054784,10.042610321185363,10.031784460065115,10.418029815328874
10.031932244474199,10.643004638104399,10.031932244474199,10.021410731856745,10.362316206858775
10.033186704510102,10.630710767320364,10.033186704510102,10.022592392266208,10.389987544425336
10.053043778020557,10.587154317493281,10.053043778020557,10.041953487545458,10.337098146686344
10.001824525112498,10.962105498826208,10.001824525112498,9.990518027058517,10.365833163041977
10.00653891907932,10.599452712319113,10.00653891907932,9.995987678418992,10.275873682216956
9.974238176253662,10.72764666218403,9.974238176253662,9.963386586992849,10.3721085479333
9.981533431041312,10.521477967254386,9.981533431041312,9.970795032783856,10.344243674249732
9.980939374011724,10.606469721833536,9.980939374011724,9.970151983753526,10.297252163818998
9.974041124669517,10.656504039922037,9.974041124669517,9.963310605965065,10.230700978199238
9.9593324332099,10.48915799984262,9.9593324332099,9.948568272579665,10.25825172347294
9.966769151735898,10.679593377862094,9.966769151735898,9.956044504733553,10.213607186251831
9.94812481533916,10.418755034769863,9.94812481533916,9.936240349834106,10.348737144547018
9.937732571453967,10.6534920369298,9.937732571453967,9.926852862625369,10.31557994428122
9.92642666412508,10.591726184876498,9.92642666412508,9.9155945942471,10.235686456668887
9.919822915380472,10.558380402809332,9.919822915380472,9.90869266362548,10.283605113234653
9.931764636893345,10.64071321881507,9.931764636893345,9.920312823099417,10.270265649937288
9.927268921368912,10.548295627940785,9.927268921368912,9.916025778361854,10.291852122674161
9.909926243767561,10.518045819495335,9.909926243767561,9.898981736872638,10.24102573964215
9.910197137743989,10.471613466247055,9.910197137743989,9.898978078853574,10.301745978523059
9.895305389091819,10.444126594165139,9.895305389091819,9.884266481605808,10.309894515205736
9.88992598656954,10.484983018607148,9.88992598656954,9.878845495723438,10.20252189250021
9.904407542913782,10.503375053405762,9.904407542913782,9.893585899816479,10.244034973202462
9.888376419411461,10.43057211568533,9.888376419411461,9.877450034522923,10.328615889755527
9.88640870095616,10.820273848604565,9.88640870095616,9.875174042271185,10.181661660584556
9.86444544013173,10.574269420844464,9.86444544013173,9.853065197993356,10.334196480254231
9.862560904196096,10.572140898586305,9.862560904196096,9.85138006074276,10.254697103559065
9.869285693653596,10.433581880301483,9.869285693653596,9.857903657835088,10.374627438081996
9.858087030139542,10.643564839008427,9.858087030139542,9.846912379205584,10.23844658741466
9.848526252890533,10.644324491831881,9.848526252890533,9.83749951320039,10.209730918979075
9.839004814158482,10.565497453547707,9.839004814158482,9.827533565245627,10.202037143751163
